year,title,authors_short,all_authors,journal,doi,openalex_id
2010,Weiterentwicklung eines Arbeitsprozesses für die Non-Target Analytik mit dem LTQ-Orbitrap-Massenspektrometer. Optimierung der Massengenauigkeit und Einführung in die Differenzanalyse,David Nicolas Plüss,David Nicolas Plüss,DORA Eawag (Swiss Federal Institute of Aquatic Science and Technology (Eawag)),,https://openalex.org/W2745562598
2010,Transformation products of organic micropollutants: development and evaluation of methods for assessing their exposure in the aquatic environment,Susanne Kern,Susanne Kern,DORA Eawag (Swiss Federal Institute of Aquatic Science and Technology (Eawag)),https://doi.org/10.3929/ethz-a-006198560,https://openalex.org/W2558746317
2010,Anaerobic testosterone degradation in Steroidobacter denitrificans – Identification of transformation products,"Michael Fahrbach, Martin Krauß, Alfred Preiß et al. (n=5)",Michael Fahrbach; Martin Krauß; Alfred Preiß; Hans‐Peter E. Kohler; Juliane Hollender,Environmental Pollution,https://doi.org/10.1016/j.envpol.2010.05.017,https://openalex.org/W2047518646
2010,High-Throughput Identification of Microbial Transformation Products of Organic Micropollutants,"Damian E. Helbling, Juliane Hollender, Hans‐Peter E. Kohler et al. (n=5)",Damian E. Helbling; Juliane Hollender; Hans‐Peter E. Kohler; Heinz Singer; Kathrin Fenner,Environmental Science & Technology,https://doi.org/10.1021/es100970m,https://openalex.org/W2008674307
2010,Structure-Based Interpretation of Biotransformation Pathways of Amide-Containing Compounds in Sludge-Seeded Bioreactors,"Damian E. Helbling, Juliane Hollender, Hans‐Peter E. Kohler et al. (n=4)",Damian E. Helbling; Juliane Hollender; Hans‐Peter E. Kohler; Kathrin Fenner,Environmental Science & Technology,https://doi.org/10.1021/es101035b,https://openalex.org/W2083010388
2010,Mass spectrometric characterization of black tea thearubigins leading to an oxidative cascade hypothesis for thearubigin formation,"Nikolai Kuhnert, J. Warren Drynan, Jaczek Obuchowicz et al. (n=5)",Nikolai Kuhnert; J. Warren Drynan; Jaczek Obuchowicz; Michael N. Clifford; Matthias Witt,Rapid Communications in Mass Spectrometry,https://doi.org/10.1002/rcm.4778,https://openalex.org/W2160554990
2010,A coupled DEM/CFD analysis of die filling process,Yu Guo,Yu Guo,Talanta,https://doi.org/10.1016/j.talanta.2020.121339,https://openalex.org/W32887069
2010,Обычные подарки для государственных служащих,Крутикова Светлана Викторовна,Крутикова Светлана Викторовна,Вестник Тюменского государственного университета. Социально-экономические и правовые исследования,https://doi.org/10.5702/massspectrometry.s0047,https://openalex.org/W26819891
2011,Illicit Drugs in the Environment,,,,https://doi.org/10.1002/9781118000816,https://openalex.org/W335526807
2011,Determination of Illicit Drugs in the Water Cycle by LC–Orbitrap MS,"Pim de Voogt, Erik Emke, Rick Helmus et al. (n=5)",Pim de Voogt; Erik Emke; Rick Helmus; P. Panteliadis; J.A. van Leerdam,,https://doi.org/10.1002/9781118000816.ch5,https://openalex.org/W2149701432
2011,Identification strategy for unknown pollutants using high-resolution mass spectrometry: Androgen-disrupting compounds identified through effect-directed analysis,"Jana M. Weiss, Eszter Simon, Gerard J. Stroomberg et al. (n=8)",Jana M. Weiss; Eszter Simon; Gerard J. Stroomberg; Ronald de Boer; J. de Boer; Sander C. van der Linden; P.E.G. Leonards; M.H. Lamoree,Analytical and Bioanalytical Chemistry,https://doi.org/10.1007/s00216-011-4939-x,https://openalex.org/W2046991401
2011,Quantifying summed fullerene nC60 and related transformation products in water using LC LTQ Orbitrap MS and application to environmental samples,"Annemarie P. van Wezel, Véronique Morinière, Erik Emke et al. (n=5)",Annemarie P. van Wezel; Véronique Morinière; Erik Emke; Thomas L. ter Laak; Ariadne C. Hogenboom,Environment International,https://doi.org/10.1016/j.envint.2011.03.020,https://openalex.org/W2052976732
2011,Biotransformation of the Antiviral Drugs Acyclovir and Penciclovir in Activated Sludge Treatment,"Carsten Prasse, Manfred Wagner, Ralf Schulz et al. (n=4)",Carsten Prasse; Manfred Wagner; Ralf Schulz; Thomas A. Ternes,Environmental Science & Technology,https://doi.org/10.1021/es103732y,https://openalex.org/W2092952420
2011,Elucidation of the Transformation Pathway of the Opium Alkaloid Codeine in Biological Wastewater Treatment,"Arne Wick, Manfred Wagner, Thomas A. Ternes",Arne Wick; Manfred Wagner; Thomas A. Ternes,Environmental Science & Technology,https://doi.org/10.1021/es103489x,https://openalex.org/W2086780665
2011,"Analytical improvements of hybrid LC-MS/MS techniques for the efficient evaluation of emerging contaminants in river waters: a case study of the Henares River (Madrid, Spain)","Andrés Pérez‐Parada, María del Mar Gómez‐Ramos, María Jesús Martínez Bueno et al. (n=6)",Andrés Pérez‐Parada; María del Mar Gómez‐Ramos; María Jesús Martínez Bueno; Samanta Uclés; Ana Uclés; Amadeo R. Fernández‐Alba,Environmental Science and Pollution Research,https://doi.org/10.1007/s11356-011-0585-2,https://openalex.org/W2029360178
2011,"Recta final para pagar menos IRPF: Aportar a planes y compensar pérdidas en bolsa, operaciones más efecticas",Antonio De Miguel,Antonio De Miguel,"Inversión & finanzas: el primer semanario de bolsa, economía y gestión de patrimonios",https://doi.org/10.1111/j.1365-313x.2005.02371.x,https://openalex.org/W15807784
2011,Characterization of phenazone transformation products on light‐activated TiO <sub>2</sub> surface by high‐resolution mass spectrometry,"Paola Calza, Claudio Medana, E. Raso et al. (n=5)",Paola Calza; Claudio Medana; E. Raso; Valeria Giancotti; Claudio Minero,Rapid Communications in Mass Spectrometry,https://doi.org/10.1002/rcm.5180,https://openalex.org/W1560177019
2012,"Environmental fate of antiepileptic drugs and their metabolites: Biodegradation, complexation, and photodegradation","Thomas Borch, Yitzhak Hadar, Tamara Polubesova",Thomas Borch; Yitzhak Hadar; Tamara Polubesova,,https://doi.org/10.32747/2012.7597927.bard,https://openalex.org/W4205392859
2012,Current use of high-resolution mass spectrometry in the environmental sciences,"Félix Hernández, Juan V. Sancho, María Ibáñez et al. (n=6)",Félix Hernández; Juan V. Sancho; María Ibáñez; Esteban Abad; Tania Portolés; L. Mattioli,Analytical and Bioanalytical Chemistry,https://doi.org/10.1007/s00216-012-5844-7,https://openalex.org/W2079303204
2012,Sensitive determination of prohibited drugs in dried blood spots (DBS) for doping controls by means of a benchtop quadrupole/Orbitrap mass spectrometer,"Andreas Thomas, Hans Geyer, Wilhelm Schänzer et al. (n=7)",Andreas Thomas; Hans Geyer; Wilhelm Schänzer; Catharina Crone; Markus Kellmann; Thomas J. Moehring; Mario Thevis,Analytical and Bioanalytical Chemistry,https://doi.org/10.1007/s00216-011-5655-2,https://openalex.org/W2010222138
2012,Analytical Challenges in Environmental and Geosciences,Christian Zwiener,Christian Zwiener,Analytical and Bioanalytical Chemistry,https://doi.org/10.1007/s00216-012-6059-7,https://openalex.org/W2058032667
2012,Is nontarget screening of emerging contaminants by LC-HRMS successful? A plea for compound libraries and computer tools,"Marco Zedda, Christian Zwiener",Marco Zedda; Christian Zwiener,Analytical and Bioanalytical Chemistry,https://doi.org/10.1007/s00216-012-5893-y,https://openalex.org/W2025527320
2012,Artificial sweeteners—a recently recognized class of emerging environmental contaminants: a review,"Frank Thomas Lange, Marco Scheurer, Heinz-J. Brauch",Frank Thomas Lange; Marco Scheurer; Heinz-J. Brauch,Analytical and Bioanalytical Chemistry,https://doi.org/10.1007/s00216-012-5892-z,https://openalex.org/W2042641537
2012,New developments in the trace analysis of organic water pollutants,"Klaus Fischer, Elke Fries, Wolfgang Körner et al. (n=5)",Klaus Fischer; Elke Fries; Wolfgang Körner; Christina Schmalz; Christian Zwiener,Applied Microbiology and Biotechnology,https://doi.org/10.1007/s00253-012-3929-z,https://openalex.org/W2087329441
2012,Cardiotossicità del trastuzumab: analisi di una casistica ospedaliera e ruolo del farmacista clinico,"Irene Bongiorno, L. Di Cristina, Francesco Alesiani",Irene Bongiorno; L. Di Cristina; Francesco Alesiani,Bollettino SIFO,https://doi.org/10.1016/j.aca.2023.341573,https://openalex.org/W37455083
2012,The structure of the fire fighting foam surfactant Forafac®1157 and its biological and photolytic transformation products,"Morten K. Moe, Sandra Huber, Johan Svenson et al. (n=9)",Morten K. Moe; Sandra Huber; Johan Svenson; An Hagenaars; Martial Pabon; Monika Trümper; Urs Berger; Dries Knapen; Dorte Herzke,Chemosphere,https://doi.org/10.1016/j.chemosphere.2012.05.012,https://openalex.org/W1992004226
2012,Time-of-Flight Mass Spectrometry Versus Orbitrap-Based Mass Spectrometry for the Screening and Identification of Drugs and Metabolites,"Peter Eichhorn, Sandra Pérez, ‪Damià Barceló",Peter Eichhorn; Sandra Pérez; ‪Damià Barceló,Comprehensive analytical chemistry,https://doi.org/10.1016/b978-0-444-53810-9.00009-2,https://openalex.org/W12612244
2012,Development and application of a screening method for insecticides and fungicides in surface waters by liquid chromatography high resolution mass spectrometry (LC-HRMS),Alessandro Piazzoli,Alessandro Piazzoli,DORA Eawag (Swiss Federal Institute of Aquatic Science and Technology (Eawag)),,https://openalex.org/W2746817372
2012,Screening of Lake Sediments for Emerging Contaminants by Liquid Chromatography Atmospheric Pressure Photoionization and Electrospray Ionization Coupled to High Resolution Mass Spectrometry,"Aurea C. Chiaia‐Hernández, Martin Krauß, Juliane Hollender",Aurea C. Chiaia‐Hernández; Martin Krauß; Juliane Hollender,Environmental Science & Technology,https://doi.org/10.1021/es303888v,https://openalex.org/W2335483232
2012,Non-targeted analysis of tea by hydrophilic interaction liquid chromatography and high resolution mass spectrometry,"Karl Fraser, Scott J. Harrison, Geoff A. Lane et al. (n=7)",Karl Fraser; Scott J. Harrison; Geoff A. Lane; Don Otter; Yacine Hémar; Siew Young Quek; Susanne Rasmussen,Food Chemistry,https://doi.org/10.1016/j.foodchem.2012.03.045,https://openalex.org/W2017888508
2012,On the Application of High-Resolution Mass Spectrometry to Environmental Analysis,"Pedro A. Segura, Viviane Yargeau, Christian Gagnon",Pedro A. Segura; Viviane Yargeau; Christian Gagnon,International Journal of Environmental Pollution and Remediation,https://doi.org/10.11159/ijepr.2012.012,https://openalex.org/W2325117004
2012,Innovative determination of polar organophosphonate pesticides based on high‐resolution Orbitrap mass spectrometry,"Juan Antonio Padilla‐Sánchez, Patricia Plaza‐Bolaños, Roberto Romero‐González et al. (n=6)",Juan Antonio Padilla‐Sánchez; Patricia Plaza‐Bolaños; Roberto Romero‐González; Ángel Grande‐Martínez; E. Michael Thurman; Antonia Garrido‐Frenich,Journal of Mass Spectrometry,https://doi.org/10.1002/jms.3107,https://openalex.org/W1882141101
2012,Identification of the unknown transformation products derived from lincomycin using LC‐HRMS technique,"Paola Calza, Claudio Medana, Elisa Padovano et al. (n=5)",Paola Calza; Claudio Medana; Elisa Padovano; Federica Dal Bello; Claudio Baiocchi,Journal of Mass Spectrometry,https://doi.org/10.1002/jms.3012,https://openalex.org/W1601860567
2012,The Chromatographic Role in High Resolution Mass Spectrometry for Non-Targeted Analysis,"Timothy R. Croley, Kevin D. White, John H. Callahan et al. (n=4)",Timothy R. Croley; Kevin D. White; John H. Callahan; Steven M. Musser,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1007/s13361-012-0392-0,https://openalex.org/W1972516621
2012,Dynamic metabolic changes during fruit maturation in Jatropha curcas L.,"Ryosuke Sano, Takeshi Ara, Nayumi Akimoto et al. (n=9)",Ryosuke Sano; Takeshi Ara; Nayumi Akimoto; Nozomu Sakurai; Hideyuki Suzuki; Yasunori Fukuzawa; Yoshinobu Kawamitsu; Masami Ueno; Daisuke Shibata,Plant Biotechnology,https://doi.org/10.5511/plantbiotechnology.12.0503a,https://openalex.org/W2139137150
2012,Identification of the unknown transformation products derived from clarithromycin and carbamazepine using liquid chromatography/high‐resolution mass spectrometry,"Paola Calza, Claudio Medana, Elisa Padovano et al. (n=5)",Paola Calza; Claudio Medana; Elisa Padovano; Valeria Giancotti; Claudio Baiocchi,Rapid Communications in Mass Spectrometry,https://doi.org/10.1002/rcm.6279,https://openalex.org/W2107671058
2012,Multicomponent mixed dopant optimization for rapid screening of polycyclic aromatic hydrocarbons using ultra high performance liquid chromatography coupled to atmospheric pressure photoionization high‐resolution mass spectrometry,"Mouldy Sioud, Zeyad A. Al‐Talla",Mouldy Sioud; Zeyad A. Al‐Talla,Rapid Communications in Mass Spectrometry,https://doi.org/10.1002/rcm.6250,https://openalex.org/W1651599260
2012,La génération des connaissances et la conception des artefacts visuels : le cas de l'aménagement des espaces de travail dans les entreprises : Knowledge generation and visuel's artifact conception : case of workspace planning within the enterprises,Mourad Chouki,Mourad Chouki,The Science of The Total Environment,https://doi.org/10.1016/j.scitotenv.2020.137914,https://openalex.org/W32208267
2013,Screening for pharmaceutical transformation products formed in river sediment by combining ultrahigh performance liquid chromatography/high resolution mass spectrometry with a rapid data-processing method,"Zhe Li, Michael P. Maier, Michael Radke",Zhe Li; Michael P. Maier; Michael Radke,Analytica Chimica Acta,https://doi.org/10.1016/j.aca.2013.12.012,https://openalex.org/W2084509216
2013,Liquid chromatography–tandem mass spectrometry,"Mira Petrović, ‪Damià Barceló",Mira Petrović; ‪Damià Barceló,Analytical and Bioanalytical Chemistry,https://doi.org/10.1007/s00216-013-7018-7,https://openalex.org/W1981942759
2013,Occurrence of venlafaxine residues and its metabolites in marine mussels at trace levels: development of analytical method and a monitoring program,"María Jesús Martínez Bueno, C. Boillot, Dominique Munaron et al. (n=6)",María Jesús Martínez Bueno; C. Boillot; Dominique Munaron; Hélène Fenet; C. Casellas; Elena Góméz,Analytical and Bioanalytical Chemistry,https://doi.org/10.1007/s00216-013-7477-x,https://openalex.org/W2139742609
2013,Analysis of (Functionalized) Fullerenes in Water Samples by Liquid Chromatography Coupled to High-Resolution Mass Spectrometry,"Annemieke Kolkman, Erik Emke, Patrick S. Bäuerlein et al. (n=8)",Annemieke Kolkman; Erik Emke; Patrick S. Bäuerlein; Andrea Carboni; Diem Truc Tran; Thomas L. ter Laak; Annemarie P. van Wezel; Pim de Voogt,Analytical Chemistry,https://doi.org/10.1021/ac400619g,https://openalex.org/W2137449520
2013,Alleviating the Reference Standard Dilemma Using a Systematic Exact Mass Suspect Screening Approach with Liquid Chromatography-High Resolution Mass Spectrometry,"Christoph Moschet, Alessandro Piazzoli, Heinz Singer et al. (n=4)",Christoph Moschet; Alessandro Piazzoli; Heinz Singer; Juliane Hollender,Analytical Chemistry,https://doi.org/10.1021/ac4021598,https://openalex.org/W2312302414
2013,Identification and structural elucidation of ozonation transformation products of estrone,"Pedro A. Segura, Pearl Kaplan, Viviane Yargeau",Pedro A. Segura; Pearl Kaplan; Viviane Yargeau,Chemistry Central Journal,https://doi.org/10.1186/1752-153x-7-74,https://openalex.org/W2119762344
2013,Chlorination of bisphenol A: Non-targeted screening for the identification of transformation products and assessment of estrogenicity in generated water,"Marc Bourgin, Emmanuelle Bichon, Jean‐Philippe Antignac et al. (n=10)",Marc Bourgin; Emmanuelle Bichon; Jean‐Philippe Antignac; Fabrice Monteau; Gaëla Leroy; Lauriane Barritaud; Mathilde Chachignon; Valérie Ingrand; Pascal Roche; Bruno Le Bizec,Chemosphere,https://doi.org/10.1016/j.chemosphere.2013.09.080,https://openalex.org/W2021886615
2013,An Investigation of Deepwater Horizon Heavy End Environmental Transformation by High Resolution Detection and Isolation Fourier Transform Ion Cyclotron Resonance Mass Spectrometry,,,DigiNole (Florida State University),,https://openalex.org/W7111825200
2013,Multiresidue Methods for Pesticides and Related Contaminants in Food,"Félix Hernández, María Ibáñez",Félix Hernández; María Ibáñez,Elsevier eBooks,https://doi.org/10.1016/b978-0-12-415806-1.00012-7,https://openalex.org/W3022475441
2013,Identification of novel micropollutants in wastewater by a combination of suspect and nontarget screening,"Christine Hug, Nadin Ulrich, Tobias Schulze et al. (n=5)",Christine Hug; Nadin Ulrich; Tobias Schulze; Werner Brack; Martin Krauß,Environmental Pollution,https://doi.org/10.1016/j.envpol.2013.07.048,https://openalex.org/W1998599125
2013,Expansion of the Analytical Window for Oil Spill Characterization by Ultrahigh Resolution Mass Spectrometry: Beyond Gas Chromatography,"Amy M. McKenna, Robert K. Nelson, Christopher M. Reddy et al. (n=8)",Amy M. McKenna; Robert K. Nelson; Christopher M. Reddy; J. Savory; Nathan K. Kaiser; Jade E. Fitzsimmons; Alan G. Marshall; Ryan P. Rodgers,Environmental Science & Technology,https://doi.org/10.1021/es305284t,https://openalex.org/W2090318092
2013,Biotransformation of the UV-Filter Sulisobenzone: Challenges for the Identification of Transformation Products,"Rita Beel, Christian Lütke Eversloh, Thomas A. Ternes",Rita Beel; Christian Lütke Eversloh; Thomas A. Ternes,Environmental Science & Technology,https://doi.org/10.1021/es400451w,https://openalex.org/W2326470856
2013,Transformation of Biocides Irgarol and Terbutryn in the Biological Wastewater Treatment,"Agnessa Luft, Manfred Wagner, Thomas A. Ternes",Agnessa Luft; Manfred Wagner; Thomas A. Ternes,Environmental Science & Technology,https://doi.org/10.1021/es403531d,https://openalex.org/W2080778041
2013,Oxidation of ofloxacin by Oxone/Co2+: identification of reaction products and pathways,"Yunqing Pi, Jinglan Feng, Jingyu Sun et al. (n=5)",Yunqing Pi; Jinglan Feng; Jingyu Sun; Mengke Song; Jianhui Sun,Environmental Science and Pollution Research,https://doi.org/10.1007/s11356-013-2220-x,https://openalex.org/W2063509256
2013,"El bilingüismo. Modelo de proyecto bilingüe español-francés en el C.E.I.P. ""Fuente del Rey""",Patricia Rincón García,Patricia Rincón García,Food Chemistry,https://doi.org/10.1016/j.foodchem.2024.138643,https://openalex.org/W38340504
2013,Liquid chromatography-high-resolution mass spectrometry for pesticide residue analysis in fruit and vegetables: Screening and quantitative studies,"María del Mar Gómez‐Ramos, Carmen Ferrer, Octavio Malato et al. (n=5)",María del Mar Gómez‐Ramos; Carmen Ferrer; Octavio Malato; Ana Agüera; Amadeo R. Fernández‐Alba,Journal of Chromatography A,https://doi.org/10.1016/j.chroma.2013.02.065,https://openalex.org/W2033682451
2013,Fast and easy extraction combined with high resolution-mass spectrometry for residue analysis of two anticonvulsants and their transformation products in marine mussels,"María Jesús Martínez Bueno, C. Boillot, Hélène Fenet et al. (n=6)",María Jesús Martínez Bueno; C. Boillot; Hélène Fenet; Serge Chirón; Claude Casellas; Elena Góméz,Journal of Chromatography A,https://doi.org/10.1016/j.chroma.2013.06.071,https://openalex.org/W2082582079
2013,Ciprofloxacin oxidation by UV-C activated peroxymonosulfate in wastewater,"Moussa Mahdi-Ahmed, Serge Chirón",Moussa Mahdi-Ahmed; Serge Chirón,Journal of Hazardous Materials,https://doi.org/10.1016/j.jhazmat.2013.11.034,https://openalex.org/W2093076236
2013,Non-Target Screening of Veterinary Drugs Using Tandem Mass Spectrometry on SmartMass,"Bing Xia, Xin Liu, Yu‐Cheng Gu et al. (n=7)",Bing Xia; Xin Liu; Yu‐Cheng Gu; Zhaohui Zhang; Haiyan Wang; Li‐Sheng Ding; Yan Zhou,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1007/s13361-013-0578-0,https://openalex.org/W1987880739
2013,From Single Constituents to Metabolomics in Food Quality Analysis,"Jana Hajšlová, Věra Schulzová",Jana Hajšlová; Věra Schulzová,"Organic Eprints (International Centre for Research in Organic Food Systems, and Research Institute of Organic Agriculture)",,https://openalex.org/W202269565
2013,High-resolution time-of-flight mass spectrometry for suspect screening and target quantification of pharmaceuticals in river water.,"Leendert Vergeynst, Van Langenhove H, Pieter Joos et al. (n=4)",Leendert Vergeynst; Van Langenhove H; Pieter Joos; Kristof Demeestere,PubMed,,https://openalex.org/W2200421447
2013,Integrated biological chemical approach for the identification of polyaromatic mutagens in surface waters,"Christine Gallampois, Henner Hollert",Christine Gallampois; Henner Hollert,RWTH Publications (RWTH Aachen),,https://openalex.org/W755078835
2013,"Investigation of PPCPs in wastewater treatment plants in Greece: Occurrence, removal and environmental risk assessment","Christina I. Kosma, Dimitra A. Lambropoulou, Triantafyllos A. Albanis",Christina I. Kosma; Dimitra A. Lambropoulou; Triantafyllos A. Albanis,The Science of The Total Environment,https://doi.org/10.1016/j.scitotenv.2013.07.044,https://openalex.org/W2012220936
2013,Photodegradation of antibiotics under simulated solar radiation: Implications for their environmental fate,"Sudha Rani Batchu, Venkata R. Panditi, Kevin Ε. Ο'Shea et al. (n=4)",Sudha Rani Batchu; Venkata R. Panditi; Kevin Ε. Ο'Shea; Piero R. Gardinali,The Science of The Total Environment,https://doi.org/10.1016/j.scitotenv.2013.09.057,https://openalex.org/W2002499521
2013,Ozonation of wastewater: Removal and transformation products of drugs of abuse,"Angela Rodayan, Pedro A. Segura, Viviane Yargeau",Angela Rodayan; Pedro A. Segura; Viviane Yargeau,The Science of The Total Environment,https://doi.org/10.1016/j.scitotenv.2013.11.023,https://openalex.org/W2094472917
2013,Electrochemical treatment of iopromide under conditions of reverse osmosis concentrates – Elucidation of the degradation pathway,"Christian Lütke Eversloh, Nina Henning, Manoj Schulz et al. (n=4)",Christian Lütke Eversloh; Nina Henning; Manoj Schulz; Thomas A. Ternes,Water Research,https://doi.org/10.1016/j.watres.2013.09.035,https://openalex.org/W2054279613
2013,Transformation mechanism of benzophenone-4 in free chlorine promoted chlorination disinfection,"Ming Xiao, Dongbin Wei, Junxia Yin et al. (n=5)",Ming Xiao; Dongbin Wei; Junxia Yin; Guohua Wei; Yuguo Du,Water Research,https://doi.org/10.1016/j.watres.2013.07.043,https://openalex.org/W2002365325
2014,"Quality Issues in Water Sampling, Sample Pre‐Treatment and Monitoring","Sara Bogialli, Stefano Polesello, Sara Valsecchi",Sara Bogialli; Stefano Polesello; Sara Valsecchi,,https://doi.org/10.1002/9781118339558.ch09,https://openalex.org/W1552171181
2014,Identification of the transformation product formed upon hydroxyl radical derived degradation of Ofloxacin within Fenton reaction,PI Yun-qin,PI Yun-qin,,,https://openalex.org/W2376555648
